user_id,gender,age,married,has_children,home_airport,session_duration_mins,page_clicks,flight_booked,hotel_booked,flight_discount,flight_discount_amount,hotel_discount,hotel_discount_amount,cancellation,seats,checked_bags,base_fare_usd,nights,rooms,hotel_per_room_usd,flight_distance_km,trip_id,session_id,discounted_flight_proportion,discounted_hotel_proportion,checked_bags_proportion,bargain_hunter_index,hotel_booked_proportion,flight_booked_proportion,cancellation_rate,booking_rate,avg_flight_distance
516732,F,39.0,1,1,LGA,16.68,134,2,3,0,0.0,0,0.0,0,2.0,1.0,62.71,10.0,3.0,49.0,344.64,4,9,0.0,0.0,0.5,0.0,0.75,0.5,0.0,0.44,172.32
516739,F,39.0,0,1,ORF,14.78,118,2,2,2,0.04,1,0.01,0,2.0,1.0,73.56,7.0,2.0,57.25,398.89,3,8,1.0,0.5,0.5,0.75,0.67,0.67,0.0,0.38,199.44
516744,F,22.0,0,0,MCI,6.64,53,0,1,1,0.03,2,0.04,0,0.0,0.0,0.0,7.0,1.0,13.62,0.0,2,8,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
516763,M,46.0,1,0,DEN,19.72,158,1,1,1,0.01,1,0.02,0,1.0,1.0,31.01,2.0,1.0,33.38,160.95,2,8,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.25,160.95
516765,F,27.0,0,1,LAX,13.22,107,0,0,1,0.01,2,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
516789,F,39.0,0,0,NCA,13.97,113,2,2,2,0.07,0,0.0,0,2.0,1.0,142.8,4.0,2.0,69.67,832.91,3,6,1.0,0.0,0.5,0.5,0.67,0.67,0.0,0.5,416.45
516798,F,42.0,1,0,SJC,11.93,97,1,1,3,0.08,1,0.01,0,1.0,1.0,102.35,1.0,1.0,23.38,515.6,2,8,3.0,1.0,1.0,2.0,0.5,0.5,0.0,0.25,515.6
516806,F,41.0,0,0,DCA,15.79,129,5,4,1,0.02,3,0.03,0,5.0,3.0,252.42,32.0,4.0,153.83,1747.22,6,6,0.2,0.75,0.6,0.48,0.67,0.83,0.0,1.0,349.44
516808,F,29.0,0,0,SAN,15.99,128,2,2,1,0.02,0,0.0,0,2.0,0.0,60.29,8.0,2.0,63.43,329.6,3,7,0.5,0.0,0.0,0.25,0.67,0.67,0.0,0.43,164.8
516827,F,52.0,0,0,LSV,24.35,196,4,5,0,0.0,3,0.03,0,4.0,3.0,154.46,28.0,5.0,87.0,856.86,7,8,0.0,0.6,0.75,0.3,0.71,0.57,0.0,0.88,214.21
516833,F,19.0,0,0,YTZ,14.05,113,3,2,1,0.01,4,0.04,0,4.0,1.0,169.0,8.0,3.0,32.75,848.8,4,8,0.33,2.0,0.33,1.17,0.5,0.75,0.0,0.5,282.93
516841,M,19.0,0,1,FAT,13.95,111,1,1,3,0.07,2,0.02,0,1.0,1.0,99.33,3.0,1.0,55.38,495.49,2,8,3.0,2.0,1.0,2.5,0.5,0.5,0.0,0.25,495.49
516862,F,68.0,1,0,LGA,12.02,98,1,1,0,0.0,0,0.0,0,1.0,0.0,136.47,9.0,2.0,19.38,818.34,3,8,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.38,818.34
516933,F,17.0,0,0,LGA,12.84,103,3,1,0,0.0,1,0.01,0,3.0,0.0,226.77,1.0,1.0,17.12,1249.97,4,8,0.0,1.0,0.0,0.5,0.25,0.75,0.0,0.5,416.66
516939,F,30.0,1,1,YND,13.71,110,1,1,2,0.06,1,0.02,0,1.0,1.0,13.02,1.0,1.0,11.5,70.22,2,8,2.0,1.0,1.0,1.5,0.5,0.5,0.0,0.25,70.22
516965,F,37.0,0,1,OPF,20.15,162,4,4,2,0.03,0,0.0,0,4.0,0.0,174.23,7.0,4.0,78.44,1003.37,5,9,0.5,0.0,0.0,0.25,0.8,0.8,0.0,0.56,250.84
516967,M,26.0,0,1,FAT,6.89,55,0,0,1,0.02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
516972,F,43.0,1,1,JFK,15.03,121,2,2,1,0.01,2,0.02,0,2.0,2.0,102.26,5.0,2.0,45.12,564.66,3,8,0.5,1.0,1.0,0.75,0.67,0.67,0.0,0.38,282.33
517033,F,21.0,0,0,YYC,17.91,143,0,3,4,0.06,1,0.01,0,0.0,0.0,0.0,37.0,4.0,48.38,0.0,4,8,0.0,0.33,0.0,0.0,0.75,0.0,0.0,0.5,0.0
517061,F,54.0,1,1,NIP,20.09,160,4,6,1,0.0,1,0.0,0,5.0,4.0,137.82,22.0,7.0,132.6,756.29,7,10,0.25,0.17,1.0,0.21,0.86,0.57,0.0,0.7,189.07
517064,F,18.0,0,1,DAL,27.64,224,2,3,4,0.04,0,0.0,0,2.0,0.0,79.98,5.0,3.0,84.44,433.57,4,9,2.0,0.0,0.0,1.0,0.75,0.5,0.0,0.44,216.79
517076,F,39.0,0,0,CLT,26.23,210,2,5,3,0.07,2,0.03,0,2.0,0.0,114.77,34.0,6.0,96.25,618.4,6,8,1.5,0.4,0.0,0.95,0.83,0.33,0.0,0.75,309.2
517105,F,48.0,0,0,SNA,20.05,162,4,3,2,0.03,1,0.02,0,4.0,1.0,160.55,8.0,3.0,40.67,1068.1,5,9,0.5,0.33,0.25,0.42,0.6,0.8,0.0,0.56,267.02
517119,F,46.0,0,1,CMH,15.52,126,3,4,2,0.02,1,0.01,0,3.0,2.0,91.08,23.0,4.0,61.75,518.58,5,8,0.67,0.25,0.67,0.46,0.8,0.6,0.0,0.62,172.86
517131,F,68.0,1,0,LAX,9.71,79,0,2,0,0.0,0,0.0,0,0.0,0.0,0.0,7.0,3.0,52.17,0.0,3,6,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.5,0.0
517142,M,39.0,1,0,PNE,9.25,74,3,1,1,0.03,1,0.01,0,3.0,2.0,152.06,1.0,1.0,15.5,831.34,4,8,0.33,1.0,0.67,0.67,0.25,0.75,0.0,0.5,277.11
517143,F,26.0,0,0,MCI,8.56,69,0,2,0,0.0,1,0.02,0,0.0,0.0,0.0,10.0,2.0,55.5,0.0,3,8,0.0,0.5,0.0,0.0,0.67,0.0,0.0,0.38,0.0
517150,M,38.0,0,0,CMH,17.43,141,6,6,3,0.04,1,0.01,0,8.0,1.0,332.09,18.0,8.0,131.75,1705.12,7,8,0.5,0.17,0.17,0.33,0.86,0.86,0.0,0.88,284.19
517158,M,53.0,1,1,MXF,12.05,97,3,3,0,0.0,2,0.02,0,3.0,2.0,94.48,4.0,3.0,63.38,522.24,4,8,0.0,0.67,0.67,0.33,0.75,0.75,0.0,0.5,174.08
517205,F,49.0,0,0,YYC,14.33,115,2,2,2,0.04,2,0.02,0,2.0,1.0,79.32,7.0,2.0,72.88,652.4,3,8,1.0,1.0,0.5,1.0,0.67,0.67,0.0,0.38,326.2
517212,F,54.0,1,1,LOU,15.84,126,5,4,1,0.01,0,0.0,0,6.0,1.0,118.63,11.0,5.0,87.33,622.55,6,9,0.2,0.0,0.2,0.1,0.67,0.83,0.0,0.67,124.51
517219,F,22.0,0,0,BOS,9.91,80,0,0,2,0.03,3,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
517231,F,48.0,1,0,YXD,10.4,84,1,2,5,0.07,0,0.0,0,1.0,1.0,51.48,17.0,3.0,100.25,277.07,3,8,5.0,0.0,1.0,2.5,0.67,0.33,0.0,0.38,277.07
517284,F,44.0,1,1,SAT,20.77,168,3,3,2,0.05,1,0.01,0,3.0,0.0,126.1,11.0,3.0,62.12,776.16,5,8,0.67,0.33,0.0,0.5,0.6,0.6,0.0,0.62,258.72
517324,F,69.0,1,0,AUS,20.34,164,1,0,2,0.02,0,0.0,0,1.0,1.0,59.06,0.0,0.0,0.0,318.5,2,8,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,318.5
517330,M,70.0,1,0,EWR,17.52,143,1,1,1,0.01,0,0.0,0,1.0,1.0,58.42,6.0,1.0,17.75,492.63,2,8,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.25,492.63
517356,F,52.0,1,0,MCO,11.05,90,2,2,2,0.04,0,0.0,0,2.0,0.0,85.17,10.0,2.0,104.0,519.49,3,6,1.0,0.0,0.0,0.5,0.67,0.67,0.0,0.5,259.74
517370,F,41.0,1,0,LGA,11.05,89,2,3,0,0.0,1,0.02,0,2.0,3.0,100.72,13.0,3.0,52.88,526.64,4,8,0.0,0.33,1.5,0.17,0.75,0.5,0.0,0.5,263.32
517392,F,47.0,1,0,LAX,26.89,216,5,4,1,0.02,0,0.0,0,6.0,3.0,323.86,8.0,5.0,100.38,1727.55,6,8,0.2,0.0,0.6,0.1,0.67,0.83,0.0,0.75,345.51
517393,F,37.0,0,0,BAD,13.7,110,1,1,0,0.0,1,0.01,0,1.0,0.0,41.69,4.0,1.0,7.75,248.32,2,8,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.25,248.32
517397,F,36.0,0,0,RAL,18.64,151,5,5,0,0.0,1,0.01,0,5.0,2.0,205.51,12.0,5.0,105.38,1052.78,6,8,0.0,0.2,0.4,0.1,0.83,0.83,0.0,0.75,210.56
517403,F,49.0,1,1,YKZ,16.72,137,3,4,1,0.01,2,0.02,0,3.0,3.0,62.05,17.0,4.0,103.56,364.21,5,9,0.33,0.5,1.0,0.42,0.8,0.6,0.0,0.56,121.4
517415,M,35.0,0,1,SPG,9.91,79,1,1,2,0.04,2,0.04,0,2.0,0.0,63.69,1.0,2.0,21.88,171.4,2,8,2.0,2.0,0.0,2.0,0.5,0.5,0.0,0.25,171.4
517438,M,39.0,0,0,BNA,20.48,165,5,5,1,0.03,2,0.03,0,6.0,2.0,193.41,5.0,6.0,130.22,926.67,6,9,0.2,0.4,0.4,0.3,0.83,0.83,0.0,0.67,185.33
517445,F,41.0,1,0,PIE,19.48,157,1,3,1,0.01,0,0.0,0,1.0,1.0,30.22,37.0,3.0,64.11,162.65,4,9,1.0,0.0,1.0,0.5,0.75,0.25,0.0,0.44,162.65
517467,F,37.0,0,0,LNK,8.04,64,1,2,1,0.02,0,0.0,0,1.0,2.0,40.48,10.0,3.0,50.38,244.32,3,8,1.0,0.0,2.0,0.5,0.67,0.33,0.0,0.38,244.32
517486,F,47.0,1,0,LCK,17.62,142,3,3,0,0.0,1,0.0,0,3.0,0.0,47.5,3.0,3.0,45.4,349.67,4,10,0.0,0.33,0.0,0.17,0.75,0.75,0.0,0.4,116.56
517491,F,56.0,0,0,BNA,17.42,139,6,7,0,0.0,0,0.0,0,6.0,3.0,246.7,27.0,8.0,99.62,1379.54,8,8,0.0,0.0,0.5,0.0,0.88,0.75,0.0,1.0,229.92
517543,F,45.0,1,0,YVR,15.33,122,0,0,3,0.02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
517545,F,53.0,1,0,YXE,12.0,97,2,1,2,0.06,1,0.02,0,2.0,0.0,99.03,1.0,1.0,11.88,565.37,3,8,1.0,1.0,0.0,1.0,0.33,0.67,0.0,0.38,282.68
517548,F,53.0,1,0,JFK,14.45,116,3,2,0,0.0,1,0.01,0,3.0,2.0,116.34,3.0,2.0,34.0,571.22,4,8,0.0,0.5,0.67,0.25,0.5,0.75,0.0,0.5,190.41
517549,F,51.0,0,0,SLC,23.79,193,6,5,1,0.02,0,0.0,0,7.0,4.0,342.29,14.0,6.0,86.22,1675.95,7,9,0.17,0.0,0.67,0.08,0.71,0.86,0.0,0.78,279.32
517571,M,45.0,0,0,LUF,15.83,128,1,1,2,0.04,1,0.01,0,1.0,1.0,63.0,2.0,1.0,17.38,382.65,2,8,2.0,1.0,1.0,1.5,0.5,0.5,0.0,0.25,382.65
517579,F,20.0,0,0,LAX,4.43,35,0,0,1,0.02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
517581,F,36.0,0,0,SKF,19.28,155,2,2,1,0.01,1,0.03,0,2.0,2.0,94.73,11.0,2.0,65.71,535.83,3,7,0.5,0.5,1.0,0.5,0.67,0.67,0.0,0.43,267.91
517596,F,54.0,1,1,MCI,17.6,143,3,3,0,0.0,0,0.0,0,3.0,1.0,79.94,14.0,3.0,56.33,452.85,4,9,0.0,0.0,0.33,0.0,0.75,0.75,0.0,0.44,150.95
517622,F,18.0,0,1,NZY,14.69,117,0,0,1,0.02,1,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
517633,F,38.0,1,0,IAH,16.4,129,3,4,0,0.0,4,0.06,0,3.0,2.0,113.95,26.0,4.0,95.0,846.04,5,8,0.0,1.0,0.67,0.5,0.8,0.6,0.0,0.62,282.01
517653,F,53.0,1,1,LUF,17.88,145,2,2,1,0.01,2,0.01,0,2.0,2.0,72.45,3.0,2.0,18.12,371.22,3,8,0.5,1.0,1.0,0.75,0.67,0.67,0.0,0.38,185.61
517674,F,31.0,0,0,LAX,12.41,99,1,0,1,0.03,0,0.0,0,1.0,0.0,4.64,0.0,0.0,0.0,25.31,2,7,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.29,25.31
517675,F,30.0,1,0,YTZ,17.06,138,4,4,3,0.06,2,0.03,0,6.0,4.0,137.89,17.0,6.0,68.88,652.7,5,8,0.75,0.5,1.0,0.62,0.8,0.8,0.0,0.62,163.17
517676,F,43.0,1,0,JFK,17.22,138,4,2,1,0.02,2,0.02,0,5.0,1.0,362.77,2.0,2.0,60.62,1929.59,5,8,0.25,1.0,0.25,0.62,0.4,0.8,0.0,0.62,482.4
517700,F,47.0,0,0,DAL,17.63,140,4,4,3,0.05,0,0.0,0,5.0,3.0,170.54,10.0,5.0,71.62,1092.79,5,8,0.75,0.0,0.75,0.38,0.8,0.8,0.0,0.62,273.2
517715,M,82.0,1,0,MDW,20.31,163,2,2,0,0.0,1,0.01,0,2.0,2.0,56.3,11.0,2.0,81.5,294.04,3,8,0.0,0.5,1.0,0.25,0.67,0.67,0.0,0.38,147.02
517732,F,44.0,0,0,TCM,12.1,98,2,2,3,0.05,2,0.03,0,2.0,1.0,124.01,2.0,2.0,32.62,676.25,3,8,1.5,1.0,0.5,1.25,0.67,0.67,0.0,0.38,338.13
517735,F,49.0,1,1,MEM,16.46,134,2,1,2,0.06,0,0.0,0,3.0,1.0,101.35,6.0,2.0,30.88,443.72,3,8,1.0,0.0,0.5,0.5,0.33,0.67,0.0,0.38,221.86
517739,F,26.0,1,1,MDW,7.65,61,1,1,3,0.03,0,0.0,0,1.0,1.0,14.26,5.0,1.0,27.88,79.55,2,8,3.0,0.0,1.0,1.5,0.5,0.5,0.0,0.25,79.55
517743,F,36.0,0,0,JFK,16.57,134,4,4,2,0.04,0,0.0,0,4.0,2.0,206.6,7.0,4.0,54.88,1359.43,5,8,0.5,0.0,0.5,0.25,0.8,0.8,0.0,0.62,339.86
517772,F,39.0,0,1,JFK,14.61,118,4,4,1,0.02,0,0.0,0,4.0,0.0,322.41,12.0,4.0,65.17,1853.17,5,6,0.25,0.0,0.0,0.12,0.8,0.8,0.0,0.83,463.29
517776,F,60.0,1,1,HNL,17.0,137,3,3,0,0.0,0,0.0,0,3.0,3.0,493.01,7.0,3.0,99.88,2928.66,4,8,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.5,976.22
517787,F,33.0,0,0,MSN,12.73,104,0,0,1,0.04,2,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
517803,M,48.0,1,0,LAX,19.78,161,4,5,3,0.05,1,0.02,0,4.0,1.0,250.95,15.0,5.0,90.25,1440.2,6,8,0.75,0.2,0.25,0.48,0.83,0.67,0.0,0.75,360.05
517819,F,33.0,0,0,YVR,15.61,124,1,1,0,0.0,2,0.02,0,1.0,2.0,42.04,3.0,1.0,25.0,483.58,2,8,0.0,2.0,2.0,1.0,0.5,0.5,0.0,0.25,483.58
517825,F,54.0,1,0,MKE,15.36,123,4,4,0,0.0,1,0.01,0,4.0,3.0,78.82,4.0,4.0,57.5,464.92,5,8,0.0,0.25,0.75,0.12,0.8,0.8,0.0,0.62,116.23
517839,F,47.0,1,0,MKE,32.18,261,3,2,1,0.01,0,0.0,0,3.0,1.0,126.84,4.0,2.0,41.88,748.21,4,8,0.33,0.0,0.33,0.17,0.5,0.75,0.0,0.5,249.4
517847,F,49.0,1,0,DEN,25.42,204,3,4,2,0.04,2,0.02,0,3.0,2.0,85.47,9.0,4.0,47.0,462.47,5,9,0.67,0.5,0.67,0.58,0.8,0.6,0.0,0.56,154.16
517871,F,27.0,0,1,BOS,15.65,126,1,1,2,0.01,1,0.02,0,1.0,0.0,26.01,1.0,1.0,22.67,145.96,2,9,2.0,1.0,0.0,1.5,0.5,0.5,0.0,0.22,145.96
517894,F,48.0,1,0,YUL,21.04,170,2,3,0,0.0,0,0.0,0,2.0,0.0,158.7,14.0,3.0,60.0,856.71,4,8,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.5,428.36
517898,F,20.0,0,1,LBB,12.77,102,2,1,1,0.01,1,0.03,0,2.0,1.0,70.58,1.0,1.0,24.86,411.61,3,7,0.5,1.0,0.5,0.75,0.33,0.67,0.0,0.43,205.8
517925,F,28.0,1,0,STL,7.55,60,0,0,3,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
517931,F,37.0,0,0,PHL,14.66,117,3,4,0,0.0,1,0.01,0,3.0,2.0,136.53,11.0,4.0,127.0,995.74,5,8,0.0,0.25,0.67,0.12,0.8,0.6,0.0,0.62,331.91
517961,F,62.0,1,1,YUL,4.94,40,1,1,1,0.02,0,0.0,0,1.0,2.0,145.16,1.0,1.0,50.6,791.1,2,5,1.0,0.0,2.0,0.5,0.5,0.5,0.0,0.4,791.1
517967,F,47.0,0,1,PHX,23.49,188,1,2,0,0.0,0,0.0,0,1.0,0.0,48.74,6.0,3.0,49.5,293.28,3,8,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.38,293.28
517968,F,43.0,1,0,LGA,16.92,136,2,4,0,0.0,2,0.01,0,2.0,0.0,67.45,14.0,5.0,72.0,376.38,5,8,0.0,0.5,0.0,0.25,0.8,0.4,0.0,0.62,188.19
518012,M,35.0,0,0,ROC,14.35,115,2,2,0,0.0,0,0.0,0,2.0,0.0,71.66,4.0,2.0,20.75,410.13,3,8,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.38,205.07
518015,F,41.0,0,1,AUS,17.11,138,4,4,2,0.02,2,0.03,0,4.0,1.0,166.18,32.0,4.0,71.62,908.19,5,8,0.5,0.5,0.25,0.5,0.8,0.8,0.0,0.62,227.05
518041,F,20.0,0,0,LGA,14.2,114,0,1,0,0.0,1,0.01,0,0.0,0.0,0.0,4.0,1.0,14.38,0.0,2,8,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
518044,F,54.0,1,1,LUK,16.36,131,2,3,0,0.0,1,0.01,0,2.0,2.0,83.93,17.0,3.0,35.67,464.67,5,9,0.0,0.33,1.0,0.17,0.6,0.4,0.0,0.56,232.34
518074,F,30.0,0,0,MKE,15.68,125,2,1,1,0.01,0,0.0,0,3.0,1.0,118.76,4.0,2.0,15.0,486.13,3,9,0.5,0.0,0.5,0.25,0.33,0.67,0.0,0.33,243.07
518084,F,25.0,0,0,SFO,9.18,73,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
518092,F,45.0,0,0,JFK,17.18,137,5,3,2,0.03,1,0.02,0,5.0,2.0,222.71,6.0,3.0,64.88,1253.61,6,8,0.4,0.33,0.4,0.37,0.5,0.83,0.0,0.75,250.72
518121,F,32.0,0,0,YVR,19.86,160,2,2,1,0.01,0,0.0,0,2.0,2.0,112.28,5.0,2.0,65.75,577.05,3,8,0.5,0.0,1.0,0.25,0.67,0.67,0.0,0.38,288.52
518127,F,36.0,0,0,MEM,17.83,143,4,4,1,0.01,4,0.04,0,5.0,1.0,120.97,15.0,5.0,59.0,581.94,5,8,0.25,1.0,0.25,0.62,0.8,0.8,0.0,0.62,145.49
518135,F,35.0,0,0,JFK,22.3,180,2,3,1,0.01,3,0.05,0,2.0,0.0,152.58,8.0,4.0,25.86,830.47,4,7,0.5,1.0,0.0,0.75,0.75,0.5,0.0,0.57,415.23
518191,F,46.0,1,0,YIP,12.24,99,2,1,1,0.01,0,0.0,0,2.0,1.0,31.52,2.0,1.0,26.43,173.53,3,7,0.5,0.0,0.5,0.25,0.33,0.67,0.0,0.43,86.76
518196,F,56.0,1,1,SJC,7.76,63,2,1,1,0.04,3,0.03,0,2.0,2.0,184.55,1.0,1.0,26.29,1010.74,3,7,0.5,3.0,1.0,1.75,0.33,0.67,0.0,0.43,505.37
518211,F,39.0,0,1,LGA,15.55,126,4,4,1,0.01,0,0.0,0,4.0,3.0,189.91,6.0,4.0,43.33,1071.93,5,9,0.25,0.0,0.75,0.12,0.8,0.8,0.0,0.56,267.98
518219,F,26.0,0,0,LCK,14.31,115,3,2,1,0.02,0,0.0,0,3.0,1.0,134.27,4.0,2.0,32.5,701.85,4,8,0.33,0.0,0.33,0.17,0.5,0.75,0.0,0.5,233.95
518281,F,54.0,1,1,YMX,17.72,143,4,3,3,0.06,0,0.0,0,4.0,2.0,235.89,8.0,3.0,65.0,1461.43,5,8,0.75,0.0,0.5,0.38,0.6,0.8,0.0,0.62,365.36
518324,F,40.0,0,0,NGU,26.87,218,5,5,2,0.02,0,0.0,0,6.0,2.0,120.3,5.0,6.0,136.88,661.77,6,8,0.4,0.0,0.4,0.2,0.83,0.83,0.0,0.75,132.35
518334,F,33.0,1,1,BFM,12.99,105,1,2,2,0.04,1,0.02,0,1.0,1.0,39.11,8.0,2.0,56.12,207.34,3,8,2.0,0.5,1.0,1.25,0.67,0.33,0.0,0.38,207.34
518338,F,36.0,0,1,FTW,19.12,154,3,4,1,0.01,0,0.0,0,3.0,0.0,83.89,21.0,5.0,72.88,483.41,5,8,0.33,0.0,0.0,0.17,0.8,0.6,0.0,0.62,161.14
518347,F,55.0,1,1,BOS,15.08,121,4,3,1,0.01,0,0.0,0,4.0,1.0,137.72,5.0,3.0,87.88,751.03,5,8,0.25,0.0,0.25,0.12,0.6,0.8,0.0,0.62,187.76
518348,F,35.0,1,1,ROC,14.41,115,1,2,3,0.06,2,0.01,0,1.0,1.0,74.21,5.0,3.0,88.0,451.73,3,8,3.0,1.0,1.0,2.0,0.67,0.33,0.0,0.38,451.73
518354,M,22.0,0,0,DEN,10.57,85,0,0,1,0.01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
518372,F,30.0,0,0,RAL,17.12,139,2,2,2,0.02,1,0.01,0,2.0,1.0,73.68,4.0,2.0,69.12,389.84,3,8,1.0,0.5,0.5,0.75,0.67,0.67,0.0,0.38,194.92
518393,F,41.0,0,0,LAX,10.78,87,2,2,1,0.01,1,0.01,0,2.0,0.0,127.15,4.0,2.0,20.25,684.84,3,8,0.5,0.5,0.0,0.5,0.67,0.67,0.0,0.38,342.42
518406,F,52.0,1,0,JFK,14.19,115,3,3,0,0.0,0,0.0,0,3.0,1.0,33.5,9.0,3.0,34.75,199.12,4,8,0.0,0.0,0.33,0.0,0.75,0.75,0.0,0.5,66.37
518416,F,45.0,0,0,EFD,22.02,180,3,3,2,0.02,0,0.0,0,4.0,2.0,122.25,11.0,4.0,77.12,637.45,4,8,0.67,0.0,0.67,0.33,0.75,0.75,0.0,0.5,212.48
518422,F,60.0,1,0,COS,18.02,146,0,1,1,0.02,2,0.04,0,0.0,0.0,0.0,3.0,1.0,14.12,0.0,2,8,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
518443,F,78.0,1,0,YYC,11.56,94,1,2,0,0.0,2,0.04,0,1.0,1.0,68.87,11.0,2.0,65.0,403.1,3,8,0.0,1.0,1.0,0.5,0.67,0.33,0.0,0.38,403.1
518450,F,63.0,1,1,LUK,13.36,107,1,1,0,0.0,0,0.0,0,1.0,0.0,63.02,7.0,1.0,35.62,377.62,3,8,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.38,377.62
518480,F,45.0,1,1,LBB,14.24,115,2,3,2,0.05,1,0.01,0,2.0,3.0,99.78,15.0,4.0,50.71,580.52,4,7,1.0,0.33,1.5,0.67,0.75,0.5,0.0,0.57,290.26
518495,F,24.0,0,0,YMX,18.52,150,2,2,3,0.09,0,0.0,0,2.0,2.0,49.4,21.0,2.0,51.5,281.99,3,8,1.5,0.0,1.0,0.75,0.67,0.67,0.0,0.38,141.0
518516,F,56.0,1,1,LGA,21.02,170,3,3,1,0.01,0,0.0,0,3.0,2.0,79.22,11.0,3.0,44.91,450.39,4,11,0.33,0.0,0.67,0.17,0.75,0.75,0.0,0.36,150.13
518526,M,54.0,0,0,JFK,21.6,173,5,5,1,0.01,0,0.0,0,7.0,1.0,234.18,13.0,7.0,185.38,1201.91,6,8,0.2,0.0,0.2,0.1,0.83,0.83,0.0,0.75,240.38
518527,F,45.0,1,0,YED,25.2,202,5,5,2,0.07,1,0.01,0,8.0,1.0,291.79,16.0,8.0,118.5,1141.4,6,8,0.4,0.2,0.2,0.3,0.83,0.83,0.0,0.75,228.28
518533,F,37.0,0,1,LUF,13.09,105,3,1,2,0.04,0,0.0,0,3.0,2.0,174.08,1.0,1.0,9.5,1003.81,4,8,0.67,0.0,0.67,0.33,0.25,0.75,0.0,0.5,334.6
518535,M,45.0,1,0,HOU,19.78,160,2,2,1,0.01,2,0.02,0,2.0,1.0,85.96,7.0,2.0,34.78,496.38,4,9,0.5,1.0,0.5,0.75,0.5,0.5,0.0,0.44,248.19
518541,F,47.0,0,0,LGB,12.55,102,3,2,2,0.03,1,0.03,0,3.0,2.0,262.56,11.0,2.0,41.38,1451.26,5,8,0.67,0.5,0.67,0.58,0.4,0.6,0.0,0.62,483.75
518567,F,18.0,0,0,UGN,15.09,120,1,1,1,0.03,1,0.01,0,1.0,1.0,24.7,2.0,1.0,5.89,131.99,2,9,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.22,131.99
518579,M,42.0,0,0,SEA,13.68,110,2,3,0,0.0,0,0.0,0,2.0,1.0,127.17,12.0,4.0,36.38,711.18,4,8,0.0,0.0,0.5,0.0,0.75,0.5,0.0,0.5,355.59
518582,F,50.0,1,1,NZC,14.76,120,2,3,0,0.0,0,0.0,0,4.0,0.0,95.06,24.0,6.0,130.29,306.33,4,7,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.57,153.16
518585,F,43.0,1,1,UGN,17.93,145,3,3,3,0.06,0,0.0,0,3.0,2.0,155.26,7.0,3.0,60.5,876.02,4,8,1.0,0.0,0.67,0.5,0.75,0.75,0.0,0.5,292.01
518612,F,44.0,0,0,UGN,19.01,154,5,6,0,0.0,2,0.02,0,6.0,3.0,138.08,16.0,8.0,110.75,673.39,7,8,0.0,0.33,0.6,0.17,0.86,0.71,0.0,0.88,134.68
518628,F,49.0,1,1,CLT,9.85,79,0,0,1,0.02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
